Sentence,Global start,Global end
Okay.,8263.335,8263.835
Astronaut Luca Parmatano making his final approach to the Zenith worksite or the space facing side of the alpha magnetic spectrometer.,8274.65002,8282.315
"Alright, Drew.",8332.315,8332.875
I think you've got all the key steps.,8332.875,8334.73505
"You're ready, for Luca next.",8335.03503,8337.59503
We'll get a glove and half check from you at your convenience.,8337.835,8340.49506
"And then, if any extra time, you can work on the red bag.",8341.58,8345.68
I'd like.,8350.895,8351.555
Okay.,8359.92004,8360.42004
That is dry.,8362.16003,8363.06006
"Right glove palm, the the flap of the outer RTV that was had already started up is, elevated, but there's intact RTV underneath.",8363.68005,8373.305
Everything looks good.,8374.42,8375.62
I've got a good idea of what it looks like.,8375.62,8378.52
With my weight.,8380.905,8381.80505
I don't know which way is with your weight.,8383.22504,8385.16504
"Before the sun goes down,",8388.66504,8390.2
No.,8400.48,8400.79999995
We're good on that half the same glove.,8400.79999995,8402.82
"I copied, glove and half check.",8406.16,8408.26
Drew.,8409.135,8409.535
Thanks for that.,8409.535,8410.495
"So any extra time you got, just red bag.",8410.495,8412.815001
"And, yep.",8412.815001,8414.675
I yep.,8418.45,8419.25
Redback is accessible.,8419.25,8420.310001
"Listen to strap, and, I'll be standing by for a good time that we can grab the mat and kind of free position it.",8420.93,8426.974998
"But right now, I've got some, smaller u bag on the diagonal beam.",8426.974998,8431.615
"It may eventually go on me and then, Luca and I gonna probably put it on the ROU.",8431.615,8436.29
I've got lock bag number two on the Venus handrail.,8436.670002,8442.13
"Another point, and I got the transfer ret in place, and then it rashed back to me.",8442.835,8449.954998
So I think we're think we're pretty well set.,8449.954998,8452.78
And I got Luca in my queue and see if I can help you today when they call forward.,8452.78,8457.04
Okay.,8457.5,8457.78
Arm off.,8458.06,8458.86
"We are into and hold, Luca, we're going to get set up now for a manual maneuver that will bring you station nadir about two meters.",8458.86,8466.565
Handing over back in a minute.,8467.025,8468.885
And the sun has set for the International Space Station.,8476.515,8479.315
You can expect a CSN rise in about thirty three minutes.,8479.315,8482.295
"Currently, the Space Station is flying over China and astronauts are getting into their position to begin work on the alpha magnetic spectrometer today.",8482.515,8490.259995
K.,8492.615005,8492.775
K.,8492.775,8493.015
You antenna?,8493.015,8493.575005
Yeah.,8493.575005,8493.815
The key you antenna tried to keep a satellite.,8493.815,8495.835
"Hope that, go for it.",8500.215004,8502.43
Please try to do that.,8502.43,8503.73
"Hey, Luca.",8514.275,8514.835
Starting motion two meters station nadir.,8514.835,8517.495
Copy.,8518.035,8518.535
You guys have two very bright stars.,8519.89,8522.47
One is so bright.,8524.13,8525.01
Probably looks like a planet.,8525.01,8526.45
Do you guys know what I'm talking about?,8526.45,8528.05
"Well, this break break.",8528.05,8529.155
We need to treat this as a GCA.,8529.155,8530.775
That's a good eyes on you.,8558.1,8559.56
"Okay, Luca.",8576.61,8577.41
This is the published position.,8577.41,8579.11
Copy.,8580.375,8580.875
It's a good starting point.,8581.895,8583.355
"And if you, from here, it's ready for GCA, I would like to go towards my right about eighty centimeters.",8584.215,8594.95999
K.,8597.075,8597.31499
"We copy, Luca.",8597.31499,8598.11499
Right?,8598.11499,8598.435
Eighty centimeters.,8598.435,8599.095
Give us a minute minutes to get into our snapshot mode.,8599.155,8601.81499
Copy.,8602.03499,8602.53499
"While you're waiting for them to be to get a snapshot you could wrap, in a cutter.",8609.12999,8615.375
Yep.,8615.59499,8615.915
I'm gonna I'm gonna start coming over your way.,8615.915,8619.135
See.,8628.595,8628.995
"Well, that's we could hand off to each other if I were to stay here.",8628.995,8633.815
"This view from the helmet camera of Luca Parmatano, you can see He has made it to the alpha magnetic spectrometer.",8641.76999,8647.375
That's the vacuum case right in front.,8647.595,8650.095
Correct.,8650.955,8651.455
Okay.,8652.21,8652.53
"And for Drew, the decreasing tree decreasing clearance will be Luca's right shoulder to the row you.",8652.53,8658.55
Copy.,8658.61002,8658.985
Got good visibility of that.,8658.985,8660.925
Okay.,8668.55002,8669.05002
Starting motion.,8669.11002,8669.93002
I'm sure Happy continuing.,8680.73502,8682.59
Florence.,8689.895,8690.395
Copy.,8690.775,8691.275
Just short of an hour of elapsed time on today's spacewalk.,8704.66998,8707.65
"Astronauts moving into their final positions before beginning the power cable prep work, which is the first task for the day.",8708.385,8715.265
Okay.,8715.265,8715.65
Take a look at the Yeah.,8715.65,8717.41
No.,8717.41,8717.72998
"I have, I've identified the, the zip ties starting to get closer.",8717.72998,8723.43
"So, Jessica, I would like to go towards my feet about fifteen centimeters, one five.",8724.54498,8733.04498
Okay.,8734.75,8735.23
You wanna go down about fifteen centimeters.,8735.23,8737.73
"And, Drew, the clearance we're concerned with there is the ingress aid to AMF.",8737.95,8741.73
Yeah.,8742.695,8742.935
"One more time, Jessica.",8742.935,8743.89502
It was a little ratty.,8743.89502,8745.11502
Ingress aid to AMS.,8745.655,8747.355
Ingress aid to AMS.,8747.495,8748.775
Okay.,8748.775,8749.095
"So, Luca, Yes.",8749.095,8753.17
Alright.,8754.75,8755.25
And we're going straight towards your feet.,8755.71,8757.89
"And I think then we look clear all around, but they're just, right arm.",8759.10498,8763.425
"If you put your right arm, just straight down at your side or Yeah.",8763.425,8766.72498
I I can see I can see the cam.,8766.78497,8768.57
Okay.,8771.69,8772.01
"From my view, there's still a wire tied.",8772.01,8773.85
It's yeah.,8773.85,8775.51
There we go.,8775.59003,8776.605
It's what?,8777.48502,8778.045
Yeah.,8778.045,8778.285
"I would just if you keep your arm right down there, you're not you'll be clear of it.",8778.285,8781.64502
Okay.,8781.64502,8782.045
I can see that.,8782.045,8782.765
I can see everything.,8782.765,8783.64502
I I I have no issues.,8783.64502,8785.345
I'm absolutely clear.,8786.55002,8787.75
Okay.,8787.75,8787.99002
"I have to clear it, Jessica.",8787.99002,8789.27002
Whenever you're ready on Luca.,8789.27002,8791.13
Copy that.,8796.055,8796.45502
"I'm gonna start that motion down fifteen centimeters, and we'll also keep our eyes on the initial right shoulder to the row you as well.",8796.45502,8803.035
Yep.,8803.96,8804.19998
I got that.,8804.19998,8805.09998
Motion at work.,8806.68,8807.74
Motion.,8812.655,8813.155
You can stop right there.,8814.095,8815.375
Stop motion?,8815.375,8816.275
It stops motion.,8816.575,8817.32
Okay.,8817.64,8818.12
"Now by the forward, about thirty centimeters.",8818.12,8823.02002
And I have the clearance.,8823.24002,8824.46002
It's the radiator.,8824.52002,8825.5
Can see if my clear is there.,8826.465,8827.82498
I can see it.,8827.82498,8828.885
"And thirty centimeters will, will work just fine.",8829.505,8831.905
"Drew, you also have eyes on it.",8831.905,8833.505
I do.,8833.505,8834.11
K.,8834.50998,8834.66998
Copy that.,8834.66998,8835.15
We're gonna bring you body in thirty centimeters.,8835.15,8837.56998
"And, again, the clearance will be the ingress aid.",8837.62997,8839.96997
It's effective.,8840.75,8841.49
Copy.,8842.05502,8842.55502
Starting motion.,8842.855,8843.83502
Okay.,8859.685,8860.185
Stop motion.,8863.365,8864.26498
To give me a good sense of the clear zone for any issues.,8868.26,8871.40002
Yeah.,8871.7,8871.94
"As long as we keep an eye on, ingress aid to the radiator, that would be the only issue.",8871.94,8876.44
Yep.,8876.5,8876.90002
I agree.,8876.90002,8877.48
"Copy, Luca, that your GCA is complete, and we will leave the brakes off unless you tell us otherwise.",8878.615,8883.35498
"So, the failure is Currently, I'm not gonna be parking any more.",8884.455,8888.82
K.,8888.96,8889.28
We copy and concur.,8889.28,8890.42
"Hey, Drew.",8890.96,8891.36002
I'm ready for the nine over lancer.,8891.36002,8895.06
For the five Sorry with that one first.,8895.12,8897.855
I'm gonna pass you a red.,8898.795,8900.255
Yeah.,8900.635,8901.035
Do you wanna take one at a time or the adjustable with both?,8901.035,8905.74
Yeah.,8911.5,8912.0
No.,8912.45996,8912.7
Give me give me one of the times you don't mind.,8912.7,8914.645
Okay.,8914.805,8915.305
Don't mind.,8916.085,8916.905
Alright.,8920.885,8921.385
You guys are well on task here.,8921.525,8923.525
So the first cut is just for the power cables.,8923.525,8926.12
We're only expecting to cut three only.,8926.12,8928.62
"And, you're welcome to use the dyno.",8929.64,8931.24
We are expecting you to use the lancer on this one.,8931.24,8933.74
I'm trying to capture the late figure lead.,8935.565,8938.38495
Because it looks like it it it will work just fine.,8939.40497,8942.225
Hey.,8942.72003,8943.04
I'm ready to the to the dollar service.,8943.04,8945.14
"Now the Parmitano has arrived at the worksite, he will make a small cut along the upper beam to expose the power cables underneath And those cables will be what eventually powers the alpha magnetic spectrometer.",8963.75,8974.955
"For me, available at the trash bag.",8975.255,8978.235
Nice work with that.,8990.625,8995.33
Done one now.,8995.33,8996.31
Going for gold today.,8997.49,8998.79004
Capturing all the little,8998.93,9000.0
Pieces.,9000.0,9000.5
"Well, just to confirm the diagonal beam handrail, I know that the head of point is not legit for, local tethering, but the diagonal beam handrail itself is Hey.",9004.08,9015.17
"Farm, Drew.",9015.17,9016.07
Okay.,9020.130001,9020.529999
Because that's where I'm headed right now.,9020.529999,9022.39
"Hey, Kevin.",9022.61,9023.43
"Drew, next thing for you is the Zip side cutter.",9043.605,9046.105
One hour into today's spacewalk.,9048.965,9051.145
"Astronaut, Luca Permanano is cutting the lacing cord along the upper beam, and he will next use the zip tie cutter.",9051.59,9057.769997
That'll help him remove the cable bundle from underneath the beam.,9059.045,9062.664997
This is the first task for today's alpha magnetic spectrometer spacewalk.,9066.71,9070.25
"And being the International Space Station, AMS is truly an international effort.",9071.43,9076.409996
"The team includes about six hundred physicists, from con from sixteen countries around the world.",9076.925,9083.025
"And it was all built at the European Organization for Nuclear Research, also known as CERN, just outside of Geneva, Switzerland.",9083.165,9090.49
To the swap.,9117.47,9118.29
I'll give you this warning.,9118.35,9119.649994
I'm okay to see if I can have it.,9120.35,9121.95
Okay.,9121.95,9122.45
"Has it, looks like we expected well, I I don't have a great view right now.",9129.505,9135.14
I I think he does.,9135.14,9138.12
"And just a reminder, Luca, we are only cutting three right now just to help you manage the MLI, but if it you don't have the visibility you want we're gonna be opening that MLI up anyway for the MAT install.",9139.40501,9151.3
So you're you can do more cutting if you want.,9151.44,9154.34
"It's, working what I have right now.",9165.17,9167.09
Okay.,9167.09,9167.59
You're right back to you.,9181.345,9182.5
Alright.,9184.02,9184.42
"And then, is it covered?",9184.42,9185.88
Yeah.,9185.94,9186.44
Alright.,9191.695,9192.095
So you just kept your resume.,9192.095,9193.63501
I'm ready to it.,9201.23001,9202.03
You're ready to Hi.,9202.03,9244.385
A great view from Parmitano's helmet camera as he uses the zip tie cutter we mentioned earlier was developed by the students from Lone Star College Cy Fair.,9255.91,9263.845
He is currently using that zip tie cutter to remove the cable bundle from the beam.,9264.225,9269.125
Cut but not release.,9279.285,9280.505
Yeah.,9280.80502,9281.20502
It's cut.,9281.20502,9281.765
"It's cut, but, you could use, the final cutter, grasping point maybe.",9281.765,9288.4
Sure.,9288.69998,9289.19998
It's been it dropped inside.,9299.115,9300.815
So Yes.,9301.115,9303.38
There you go.,9325.85,9326.655
A different one.,9328.655,9329.715
Yes.,9329.775,9330.275
Keep an eye on it.,9337.38,9338.44
No worries there.,9345.215,9346.095
We're just as happy to let it go than have you grabbing onto it.,9346.095,9349.475
"Oh, I definitely catch it by the on cut edge.",9353.215,9356.71
Teams on the ground confirmed that a lost zip tie is of no major cern as Luca Parmatano continues to work using the zip tie cutter to remove the power cables from the upper beam.,9367.28497,9380.68
Just a rep to step it back down in there.,9382.60498,9384.44498
Alright.,9384.44498,9384.94498
"NASA astronaut, Andrew Morgan is at the ready.",9404.38998,9406.55
"You can see in the top right hand corner of your screen with a trash bag that obviously allows objects in but traps them there, and they cannot escape back out.",9406.55,9415.295
Hi.,9437.45502,9437.83
But it is a no there's no space insert ahead of the catalyst.,9486.95,9494.25
"Jessica, can I get, a little bit to help you positioning any another, another five to ten centimeters toward my feet?",9506.37997,9516.285
K.,9517.46497,9517.705
"Copy, Luca.",9517.705,9518.665
Five centimeters down.,9518.665,9520.445
"And Drew, again, that'll be the ingress aid to AMS.",9520.58496,9523.005
Can't talk.,9523.29,9524.11
Motion.,9527.53,9528.03
Can I continue the five?,9542.79,9544.33
"Another five, Luca?",9547.51,9548.63
Yep.,9548.63,9548.915
Thank you so much.,9557.315,9558.295
Motion stopped?,9559.3,9560.36
In the GCA.,9562.89996,9563.63995
Copy.,9565.54,9565.86
Do you see a complete?,9565.86,9567.0
Pamatano speaking with Jessica Meir.,9571.625,9574.125
"Astronaut currently aboard the space station who's commanding the Canada arm to help him maneuver perfectly in place as he works to release this power cable, the first task of the day.",9574.425,9584.59
This is done.,9586.575,9587.395
It's a four cut now.,9588.815,9590.015
Correct?,9590.015,9590.515
Coming up on an hour and ten minutes into today's space walk.,9625.48,9628.779999
Luco Palmetano is using the zip tie cutter tool to release about eight zip ties in this area.,9629.225,9635.005
Things are progressing smoothly throughout this morning's spacewalk.,9637.800003,9640.7
"And after this bundle of cables is released, he'll remove caps from the two cable connectors then mate those cables to some spacewalk cables using the same technique as you did to remove the caps.",9641.32,9652.645
"Luca, just a reminder that This is one option of cutting them.",9670.395004,9674.119995
"We can just go to cutting the heads off, if if you're having trouble getting access, getting the tool because they're so tight.",9674.119995,9681.02
Alright.,9681.645,9682.145
I think I'm gonna open up the m and I a little more.,9683.564995,9686.545
"I think I'm going to, see.",9688.204994,9690.384995
"This three this three over here, and it's three We have access.",9692.06,9700.105
Yeah.,9701.125,9701.365005
I'm gonna need again the the better tether.,9701.365005,9704.345
K.,9704.485,9704.985
And do you wanna keep the side cutter with you?,9707.39,9711.17
No.,9712.51,9712.75
Just keep keep the side cutter.,9712.75,9714.29
Okay.,9714.35,9714.85
What's your rent?,9718.335,9719.314995
It's correct.,9736.105,9736.765
Thank you.,9742.68999,9743.43
"Correct, Greg.",9776.08,9776.98
It's Brad.,9811.9,9812.56
Alright.,9815.98,9816.48
"I might have to learn, please.",9841.525,9843.065
K.,9843.63,9844.13
That's the reason it's the head of the my cutter.,9846.19,9851.49
Yeah.,9852.51001,9852.905
"You want us to trade and whatever you've got to read it to the LAN, dyno for the lancer here.",9857.945,9865.25
Hold on.,9865.47,9866.21002
Alright.,9867.47,9867.97
It's five or three in the past by now.,9884.025,9892.925
And did you say that the external ones are okay to drop Yeah.,9939.16498,9945.33
That's right.,9945.33,9945.88998
"The external one's not for loads, but light loads.",9945.88998,9948.61
It's the middle one that has a cable running down at Luca that we wanna avoid.,9948.61,9952.31
Okay.,9954.725,9955.225
"Zulu, I'm gonna try to answer this is.",9963.95,9966.21002
K.,9966.59,9966.75
"It's just, to a movie down there.",9966.75,9969.01
"So, I'm gonna give out the the avocado for now.",9970.35498,9974.03497
Okay.,9974.03497,9974.53497
Almost an hour and sixteen minutes into the space walk.,9989.335,9992.055
The space station has just flown past the west of the Hawaiian Islands.,9992.055,9997.02
"Nas Ash or East Ash and hot Luca Parma Tano, who you can see his helmet camera view here.",9997.96,10003.66
Designated by the number eleven in the bottom right hand corner continues to work to free some power cables from an upper beam.,10003.865,10011.16498
These cables will eventually route power from the station to the alpha magnetic spectrometer.,10011.40997,10015.59
Trying to use the lancer on the zip tie itself.,10018.665,10021.145
Yeah.,10021.145,10021.305
On the zip tie?,10021.305,10022.025
Yeah.,10022.025,10022.265
"We're we're fine with that, Luca.",10022.265,10023.785
"Obviously, you're gonna be careful not to cut the cable itself.",10023.785,10026.765
Save up another plan that I can you can use the diagonal cutters on just the head of the zip tie if you have access.,10035.195,10044.255
But we're fine with what you're doing.,10044.63998,10046.56
We trust you.,10046.56,10047.62
Yeah.,10047.84,10048.16
And it's only this this is only the access.,10048.16,10050.5
Yeah.,10052.47998,10052.88
I get what you mean.,10052.88,10054.02
"You know, Luke, I guess we were expecting that bundle to kind of pull out already after you undid that zip tie at the front.",10061.69,10068.11
But or the is there are there zip ties at the back that are holding it in?,10069.05,10073.60498
It's a couple of deep dives.,10080.85,10082.31
There are two deep dives that are holding me back.,10094.88998,10100.03
And they are wrapped around the two two bubbles and and to the structure.,10100.88998,10108.495
And so I just don't have enough space.,10110.235,10113.81
A little bit maybe now.,10115.47,10116.85
Yeah.,10121.04504,10121.36505
"Okay, Luca.",10121.36505,10122.24506
No problem.,10122.24506,10122.885
"I mean, we're we're doing good on time today.",10122.885,10124.885
"So just keep working through it, give us your best suggestions on how to proceed, but we're happy with how things are one.",10124.885,10130.74
We expected these to be a challenge.,10130.95996,10132.82
Somebody tucked them away thinking they would never be used again.,10133.52,10136.58
Sure.,10139.335,10139.735
It did a great job.,10139.735,10141.03503
I'm sure there's an element of pride when they heard you say that.,10146.27,10149.33
Think it's gonna be.,10155.775,10157.155
Okay.,10181.795,10182.295
Hello.,10191.94,10192.365
Yep.,10192.925,10193.425
K.,10194.045,10194.545
"You can't hear it, Luca.",10212.495,10213.535
"But every time one of those things comes out, every time you get one, there's a cheer here in MCC.",10213.535,10218.41
Yeah.,10221.19,10221.69
M kids.,10222.23,10222.97
I had the cables.,10223.83,10224.970001
Alright.,10225.655,10226.155
Good work.,10226.215,10226.775002
I do.,10226.775002,10227.015001
"I'm gonna send you back to the bad the man, sir, and, let me read that color.",10227.015001,10231.595001
Okay.,10231.895,10232.295002
So You want the you want the lancer back to me?,10232.295002,10235.920002
Yeah.,10235.920002,10236.24
It's a wheel dethe so I I just don't worry about me.,10236.24,10238.72
Yep.,10238.72,10239.22
You feel the mind?,10239.36,10240.24
Yep.,10240.24,10240.56
"And, and the zip tie cutter you're gonna keep?",10240.56,10243.645
Yeah.,10243.645,10244.045002
I'll talk to you.,10244.045002,10244.845
I'll talk to you later.,10244.845,10246.065
Okay.,10246.125,10246.605
So answer.,10246.605,10247.265
So I'm gonna need This is Laura.,10249.885002,10252.78
Are you back?,10252.78,10253.6
Yep.,10253.66,10254.16
It's accessible.,10254.22,10254.88
Okay.,10255.18,10255.5
It's on my ret.,10255.5,10256.38
Here's your ret.,10256.38,10257.1
So I'm not putting anything new on here for you.,10257.1,10259.44
"Well, let's let's give me the I'll send this back to you.",10261.845,10266.025
We'll get the the the die cutter to me.,10266.805,10268.72
"An hour and twenty minutes into today's spacewalk, and the astronauts are receiving their tasks from the ground today, specifically from ground IV, Canadian space agency astronaut Jeremy Hansen who trained extensively on the alpha magnetic spectrometer tasks.",10286.55,10301.585
Be read back to you.,10301.64,10302.92
I have the zip tie code back.,10302.92,10304.62
"Saw you checking your gloves, Luca, how they look?",10312.534996,10314.954994
No damage.,10317.335,10318.055
No downstairs.,10318.055,10318.795
Okay.,10320.369995,10320.85
I assume your half is dry.,10320.85,10322.549995
I'll be dry.,10324.77,10325.67
Thank you.,10327.17,10328.07
Alright.,10329.315,10329.815
"While you're just standing by there, a reminder or caution about only turning the caller on those wire connectors.",10330.835,10337.39
Copy.,10339.45001,10339.95001
"And, the way I identify them, white is black and black and red, the other one is glowing white.",10342.89,10350.52501
Okay.,10351.07,10351.57
Great.,10351.79001,10352.29001
And those are the two long pairs that we can see them sitting in front of you.,10353.31001,10356.67
So we're in good shape.,10356.67,10357.89
Okay.,10361.815,10361.895
Now the easy part.,10361.895,10362.775
"Right, Luca?",10362.775,10363.175
Give you a that I have a b a a b one.,10363.255,10369.71
Okay.,10372.41,10372.89
We'll just refer to the colors.,10372.89,10374.51
K.,10376.515,10377.015
"I mean So that's actually why the a I have a large small here, and that's for your temp stow, the smaller or u bag, wherever you'd like.",10378.515,10390.52
And I have it still tethered here to diagonal beam handrail if you get it set.,10390.98001,10395.455
Okay.,10395.455,10395.775
Is that it's on the ROU?,10395.775,10397.39499
It's set on the ROU copy.,10398.095,10399.53499
I can release this ret.,10399.53499,10400.76
K.,10402.28,10402.59999
The small ORU bag is yours.,10402.59999,10404.12
There's a second red small small here if you wanna use it.,10404.12,10407.34
I don't see.,10412.675,10413.395
Okay.,10413.395,10413.895
It comes.,10414.995,10415.405
Yep.,10415.405,10415.905
"Alright, Luca.",10435.36,10436.08
The connector tool you need is in that small ORU bag.,10436.08,10439.54001
And the sun's coming up here shortly?,10447.955,10449.895
Copy.,10452.31,10452.71
Thank you.,10452.71,10453.45
Copy.,10453.51,10454.01
Parmatino is going to use that connector tool to remove cap from two of the cables that we just saw.,10469.06,10475.175
He'll then mate the power cable using that same tool to the cables that were taken out on this spacewalk.,10476.355,10482.86
That's right.,10484.6,10485.34
"And you're aware it'll Oh, Let's start with the red and black cable.",10601.18,10618.99
"Okay, Luca.",10620.25,10621.07
And I know you know how to do this.,10621.815,10623.575
So we'll watch in your WVS.,10623.575,10624.955
"Hey, Luca.",10635.95,10636.59
"And, we what do you guys think of I could go after somebody's lacing cords on this or edge here that we're gonna need to take out for the mat.",10636.59,10644.435
Here.,10647.56,10647.80002
Look at what you think.,10647.80002,10648.86002
Alright.,10650.04,10650.54
"If you wanna do that, sure.",10650.6,10652.30002
Get ahead.,10654.52002,10655.245
Sure.,10655.245,10655.745
It smells like a plan.,10655.805,10657.185
"I'm checking, Drew.",10658.205,10659.345
K.,10662.525,10663.025
"We're fine with that, Drew.",10663.245,10664.66
Copy.,10667.46,10667.96
Back off though if I'm in your waiting.,10674.245,10675.86502
K.,10682.245,10682.325
"The cable he's uncapped Great work, Luca.",10682.325,10685.88
Thanks for those.,10685.88,10686.86002
And I I see a good DMI pen.,10686.92,10690.22
No thought it looks pristine.,10691.48,10693.5
Okay.,10695.005,10695.505
"If you wanna try, that was a black and red, I think.",10695.565,10698.285
"If you wanna try j eighteen, or you can remove both caps up to you.",10698.285,10702.38498
I'll go ahead and remove both caps.,10705.16,10707.26
K.,10735.875,10736.375
I have removed the second cap.,10736.52,10738.94
Okay.,10741.08,10741.58
And if I click so far then it looks good.,10746.425,10749.245
Okay.,10750.105,10750.505
Which one do you wanna do first?,10750.505,10752.02496
Which color?,10752.02496,10752.765
Alright.,10755.0,10755.4
"Again, let's go back to the black and white.",10755.4,10758.46
I'm sorry.,10759.16,10759.56
"Black and red, and I think you said j eighteen.",10759.56,10761.9
A firm.,10762.575,10763.315
"And, Drew, this is where your hands might come in handy.",10767.295,10770.56
Could need a third set of hands.,10771.12,10772.9
Could you just hold hold me for a second for me?,10775.84,10778.08
Yep.,10778.08,10778.58
When I set up the it turns out that do I use the smaller the locking electrical connector it's still doesn't have enough closing power if I put it resolved to me.,10779.68,10795.49
So I have to go very easily on it.,10795.49,10797.43
Clearly unstable.,10798.115,10799.015
"Okay, Luca.",10800.0,10800.82
"We're handing over in, twenty seconds.",10801.12,10803.12
So you guys can get set up.,10803.12,10804.88
Just make sure you check the the pins on both sides of those cables before you made them and we'll be back with you in about a minute.,10804.88,10811.705
I don't see the.,10819.41,10820.71
"About an hour and a half into today's spacewalk to repair the alpha magnetic spectrometer, and Luca Parmatano has removed two caps from the cable connectors on the alpha magnetic spectrometer by using the connector tool.",10827.315,10841.0
"He will begin to mate those two cables to the spacewalk cables, the white ones you saw using the same technique.",10844.075,10850.095
"It's a tough task as these Cables were really only meant to be handled with hands on earth, not wearing spacewalk gloves, but as you saw, Primitano, with some help from Drew Morgan, was able to get the caps off, and, we will look forward to regaining video communication as he begins to make the two cables the next task this morning.",10851.115,10869.665
Alright.,10900.195,10900.595
We're back with you.,10900.595,10901.895004
Great.,10905.315,10905.715004
I believe Yeah.,10905.715004,10908.79
A eighteen is connected to AD Black and Red.,10909.09,10915.35
That's awesome.,10916.765,10917.585
Alright.,10918.365,10918.865
"I'll do, the brown and white j nineteen.",10919.325,10922.064995
Right.,10923.005,10923.505
Did I see it as a disconnection there?,10923.94,10926.28
Yeah.,10929.46,10929.86
"I mean, we can't tell from here, Luca, but, it certainly looks the part.",10929.86,10934.395
K.,10936.935,10937.41501
Am I supposed see a little blue pattern popping out of the collar?,10937.41501,10941.71
"Luca, there's a window on the connector, and you you might be able to see the blue through that window.",10955.89,10961.03
Yeah.,10962.76999,10963.17
That's what I was talking about.,10963.17,10964.70999
Yeah.,10965.715,10965.875
Okay.,10965.875,10966.275
But it doesn't pop up.,10966.275,10967.735
Okay.,10968.595,10969.095
I see a little bit of blue.,10970.11499,10971.495
"I don't see a fully full blue, but it got three quarters.",10971.635,10974.69499
How do we know?,10975.3,10976.28
I just want to make sure that I've I've got all the way.,10977.45999,10980.44
"Well, why don't you just pull it a little bit closer to the WVS and give us a little bit better look at that.",10980.9,10987.245
Tell me where to guide it.,10989.70499,10991.245
Tiny a bit up and closer if you can.,10991.94499,10994.605
Okay.,10999.37,10999.68999
"Hold it there for a moment, Luca.",10999.68999,11001.39
"Okay, Luca.",11013.98999,11014.81
"We we're guessing a bit here on the ground, but we think that you need to go just a tiny bit further than caller.",11014.87,11019.915
We think there should be a full dot in the window.,11020.215,11022.855
Does that make sense?,11022.855,11023.995
That's what I thought.,11026.935,11028.155
Pharmatano continues to work to tighten the first cable to the spacewalk cable brought out today.,11047.83,11054.17001
I I already spelled the claim.,11057.10498,11059.04498
Okay.,11121.525,11122.025
I have a full dot in a selfie Creek.,11122.16498,11124.745
Okay.,11125.925,11126.425
Good work.,11126.565,11127.285
"Good work, Luca.",11127.285,11128.26498
Yes.,11128.95,11129.27002
I'll give you the view.,11129.27002,11130.57
Okay.,11133.03,11133.43002
"That looks great, Luca.",11133.43002,11134.55002
Nice job.,11134.55002,11135.29
On to j nineteen.,11136.31,11137.77002
Parmatino now going to work to connect the next alpha magnetic spectrometer cable to the spacewalk cable.,11149.72,11155.74
These cables will eventually eventually provide power from the station to the AMS.,11156.19498,11161.07498
Go pro or close-up photos of these cables.,11161.07498,11163.895
That'd be good.,11164.275,11165.25497
The connection will be fully complete on the third spacewalk when the upgraded tracker thermal pump system is brought out and attached to the alpha magnetic spectrometer.,11175.765,11184.88998
"And you got good checks on those, Luca?",11201.97,11203.99002
Correct.,11207.935,11208.435
You check check for pins and fod?,11209.61502,11211.875
I'm I'm not connecting yet.,11214.61,11216.37
I'm just verifying the my Roger that standing by.,11216.37,11221.965
This yeah.,11227.74,11232.3
Good thing.,11232.3,11233.03998
My band already made five.,11235.375,11237.075
Okay.,11239.055,11239.555
You're good for me.,11239.615,11240.755
Hi.,11265.33,11265.655
"And I have a good mate I have a full window, and I just have to click.",11273.095,11278.15
Alright.,11278.61,11278.93
So we're done.,11278.93,11279.75
"Oh, you made that look easy today, Luca?",11280.21,11282.23
That was way different than I was expecting to see nice work there.,11282.37,11286.69498
"Alright, Drew.",11286.69498,11287.41498
"You get some, photos of that for us, Luca.",11287.41498,11291.01498
You're moving on need a long wire tie on the power cables.,11291.01498,11294.40997
Yep.,11297.11,11297.18997
"I'm gonna I'm gonna fix those, put back the the cable there.",11297.18997,11301.61
Cleaner.,11301.935,11302.435
"Let me, lock the connections a little bit.",11302.575,11306.515
Do I take your pictures first?,11306.89502,11308.515
Yes.,11308.73502,11309.23502
Okay.,11312.36,11312.86
Alright.,11316.28,11316.52
You're good.,11316.52,11317.225
You yep.,11318.745,11319.545
Okay.,11319.545,11320.02496
"Let me walk back in three to the com this And with both cables properly connected, NASA astronaut andrew Morgan will be taking some pictures of the configuration for the ground to review later.",11320.02496,11342.32495
Yeah.,11343.45,11343.77
"Connect our tool back in the small or a u bag, and we're ready to inventory it, in a little bit here once we free up through.",11343.77,11350.99
"European space agency astronaut, Luca Parmatano, whose helmet camera you are looking through right now Thank you.",11359.37,11365.44995
Will use a wire tie to temporarily stow the cable for future use?,11365.61,11370.76495
"I'm gonna close the bag for you, and then if you can I'm sorry?",11373.94495,11378.52
Yep.,11378.89996,11379.22
I'm gonna take it back over to this handrail and then I'll Okay.,11379.22,11388.425
"Good work, gents.",11389.285,11390.32495
We're an hour forty into the EVA.,11390.485,11392.345
Our limiting consumable is battery at seven hours and forty.,11393.46497,11396.745
So we're doing good there.,11396.745,11397.865
It's a great job.,11397.865,11398.845
So a big,11399.38495,11400.0
Picture.,11400.0,11400.39999998
